Selected,Cluster,Silhouette,Silhouette (Cluster),Selected (1),Selected (2),CustomerID,TotalSales,OrderCount,AvgOrderValue
No,C2,0.707896,0.765145,No,No,12816,-0.168027,-0.43397,-0.0503679
No,C2,0.707904,0.765185,No,No,12817,-1.33173,-1.62749,-0.98439
No,C2,0.707914,0.765235,No,No,12818,0.830466,-1.62668,1.66778
No,C2,0.707935,0.765342,No,No,12820,0.123704,0.18898,-0.303416
No,C2,0.707942,0.765374,No,No,12821,-1.62346,-1.62588,-1.54932
No,C2,0.707954,0.765435,No,No,12822,0.382393,-0.433164,1.02065
No,C2,0.707962,0.765477,No,No,12823,0.944902,0.89816,0.454117
No,C2,0.707972,0.765523,No,No,12824,-0.534705,-1.62507,0.707165
No,C2,0.707989,0.765609,No,No,12826,0.6983,1.07707,-0.484741
No,C2,0.707998,0.765654,No,No,12827,-0.790171,-0.432358,-1.0545
No,C2,0.708006,0.765695,No,No,12828,0.0116853,0.595953,-0.992449
No,C2,0.708014,0.765735,No,No,12829,-0.906219,-0.431552,-1.16894
No,C2,0.70802,0.765763,No,No,12830,1.59928,1.07787,1.62346
No,C2,0.708029,0.765811,No,No,12831,-1.14879,-1.62426,-0.544376
No,C2,0.708038,0.765854,No,No,12832,-0.579835,-0.430746,-0.757936
No,C2,0.708045,0.765888,No,No,12833,-0.476682,-1.62346,0.803066
No,C2,0.708052,0.765924,No,No,12834,-0.814348,-1.62265,0.16561
No,C2,0.708065,0.765989,No,No,12836,1.21649,0.596759,1.36235
No,C2,0.70807,0.766016,No,No,12837,-1.46953,-1.62185,-1.2729
No,C2,0.70808,0.766063,No,No,12838,0.0519797,-0.42994,0.381587
No,C2,0.708084,0.766082,No,No,12839,1.51547,1.55576,0.570164
No,C2,0.708091,0.766117,No,No,12840,1.2455,0.597565,1.40345
No,C2,0.708095,0.766139,No,No,12841,1.43488,1.67423,-0.957796
No,C2,0.708103,0.76618,No,No,12842,0.545182,-0.429134,1.22696
No,C2,0.708108,0.766202,No,No,12843,0.919113,1.31722,-0.565329
No,C2,0.708114,0.766232,No,No,12844,-0.765995,-0.428328,-1.0134
No,C2,0.708118,0.766253,No,No,12845,-0.669288,0.59837,-1.57108
No,C2,0.708128,0.766303,No,No,12847,0.300193,-1.62104,1.52917
No,C2,0.708139,0.766355,No,No,12849,0.476682,-0.427523,1.15927
No,C2,0.708145,0.766387,No,No,12851,-1.4647,-1.62023,-1.26242
No,C2,0.708151,0.766416,No,No,12852,-0.822407,-1.61943,0.153521
No,C2,0.708155,0.766435,No,No,12853,1.0271,1.07868,0.266345
No,C2,0.708159,0.766458,No,No,12854,0.691853,0.189786,0.903801
No,C2,0.708159,0.766459,No,No,12855,-1.70888,-1.61862,-1.70163
No,C2,0.708166,0.76649,No,No,12856,1.03113,0.898966,0.687824
No,C2,0.708169,0.766509,No,No,12857,0.531482,-0.426717,1.21729
No,C2,0.708187,0.766594,No,No,12863,-0.257481,-1.61782,1.14798
No,C2,0.708188,0.7666,No,No,12864,-1.41796,-1.61701,-1.16088
No,C2,0.708192,0.766621,No,No,12865,0.845778,-0.425911,1.48646
No,C2,0.708194,0.766631,No,No,12866,-0.188174,-1.6162,1.22535
No,C2,0.708195,0.766635,No,No,12867,1.45422,1.21084,1.25356
No,C2,0.708198,0.766651,No,No,12868,0.869954,1.07948,-0.158357
No,C2,0.708203,0.766679,No,No,12871,-0.586282,-0.425105,-0.772442
No,C2,0.708206,0.766689,No,No,12872,-0.114839,-0.424299,0.0334443
No,C2,0.708206,0.76669,No,No,12873,-0.608041,-1.6154,0.583059
No,C2,0.708208,0.7667,No,No,12875,-0.706359,-0.423493,-0.933619
No,C2,0.708208,0.7667,No,No,12876,1.11897,-0.422687,1.61943
No,C2,0.708207,0.766697,No,No,12877,0.769218,1.47437,-1.29707
No,C2,0.70821,0.766711,No,No,12878,0.276822,-0.421881,0.849807
No,C2,0.70821,0.766711,No,No,12879,-0.163998,0.190592,-0.760354
No,C2,0.708209,0.766706,No,No,12881,-0.895742,-1.61459,0.0165207
No,C2,0.708209,0.766705,No,No,12882,0.78453,-0.421076,1.43569
No,C2,0.708208,0.766703,No,No,12883,0.085021,0.599176,-0.897354
No,C2,0.708207,0.766698,No,No,12884,-0.836107,-1.61379,0.129345
No,C2,0.708207,0.766697,No,No,12885,0.591117,0.191398,0.679765
No,C2,0.708205,0.766688,No,No,12886,0.728118,-0.42027,1.40587
No,C2,0.708203,0.766675,No,No,12888,-0.667677,-0.419464,-0.889295
No,C2,0.708199,0.766656,No,No,12890,-0.589506,-1.61298,0.627382
No,C2,0.708197,0.766645,No,No,12891,-0.74343,0.192204,-1.45503
No,C2,0.708192,0.766622,No,No,12893,-1.24791,-1.61218,-0.792589
No,C2,0.708189,0.766605,No,No,12895,-0.612071,-0.418658,-0.803871
No,C2,0.708182,0.766573,No,No,12897,-1.13993,-0.417852,-1.46792
No,C2,0.708169,0.766507,No,No,12901,1.69438,1.69035,1.33173
No,C2,0.708167,0.766495,No,No,12902,-1.44536,-1.61137,-1.22938
No,C2,0.708163,0.766475,No,No,12904,-0.277628,-0.417046,-0.23411
No,C2,0.708154,0.766433,No,No,12906,1.2866,0.899772,1.26403
No,C2,0.708148,0.766403,No,No,12908,0.152715,-0.41624,0.589506
No,C2,0.708143,0.766378,No,No,12909,1.10688,0.900578,0.879625
No,C2,0.708138,0.766354,No,No,12910,1.31319,1.31803,0.645918
No,C2,0.708131,0.766317,No,No,12912,0.280851,0.19301,-0.0511738
No,C2,0.708125,0.766289,No,No,12913,1.02388,0.599982,1.05289
No,C2,0.708115,0.76624,No,No,12915,-0.641082,-0.415434,-0.840136
No,C2,0.708109,0.766209,No,No,12916,1.30352,0.600788,1.45422
No,C2,0.708104,0.766183,No,No,12917,-0.130151,-1.61056,1.27854
No,C2,0.708093,0.76613,No,No,12919,0.471846,0.901384,-0.589506
No,C2,0.708086,0.766092,No,No,12920,-1.33979,-1.60976,-1.00212
No,C2,0.708079,0.766057,No,No,12921,1.69035,1.71049,0.926366
No,C2,0.708075,0.766036,No,No,12922,-0.517782,-1.60895,0.741818
No,C2,0.708067,0.765998,No,No,12923,-1.28821,-1.60815,-0.890101
No,C2,0.708062,0.765973,No,No,12924,0.370305,0.601594,-0.391258
No,C2,0.708054,0.765935,No,No,12925,-0.625771,-1.60734,0.546794
No,C2,0.708032,0.765826,No,No,12928,1.0682,0.90219,0.780501
No,C2,0.708023,0.765777,No,No,12929,-1.52353,-1.60653,-1.38733
No,C2,0.708018,0.765753,No,No,12930,-0.485546,-0.414628,-0.611265
No,C2,0.708006,0.765696,No,No,12931,1.71533,1.59364,1.71291
No,C2,0.707993,0.765632,No,No,12933,-0.0938857,0.193816,-0.659618
No,C2,0.707976,0.765544,No,No,12935,0.975525,0.902995,0.5202
No,C2,0.707968,0.765503,No,No,12936,0.491188,0.6024,-0.171251
No,C2,0.707958,0.765457,No,No,12937,0.807095,0.603206,0.599982
No,C2,0.707946,0.765394,No,No,12938,-1.53965,-1.60573,-1.41393
No,C2,0.707937,0.765349,No,No,12939,1.66859,1.31883,1.65972
No,C2,0.70793,0.765316,No,No,12940,0.344516,-0.413823,0.963437
No,C2,0.70791,0.765218,No,No,12942,0.0543973,0.194622,-0.441223
No,C2,0.70789,0.765116,No,No,12944,-0.103556,-0.413017,0.056815
No,C2,0.707878,0.765056,No,No,12945,-0.379169,-1.60492,0.986808
No,C2,0.707857,0.764952,No,No,12947,0.868342,1.08029,-0.159163
No,C2,0.707846,0.764895,No,No,12948,1.06901,1.21165,-0.00201472
No,C2,0.707833,0.764833,No,No,12949,1.46631,1.31964,1.14718
No,C2,0.707822,0.76478,No,No,12950,-0.821601,-1.60412,0.155133
No,C2,0.707811,0.764723,No,No,12951,0.153521,0.903801,-1.13831
No,C2,0.7078,0.764669,No,No,12952,0.517782,0.195427,0.519394
No,C2,0.707787,0.764602,No,No,12953,-0.749071,-1.60331,0.299387
No,C2,0.707761,0.764473,No,No,12955,1.44375,1.39297,0.890907
No,C2,0.707747,0.764404,No,No,12956,-1.57752,-1.6025,-1.47034
No,C2,0.707735,0.764345,No,No,12957,1.45261,1.32044,1.09963
No,C2,0.707669,0.764016,No,No,12962,-1.30997,-1.6017,-0.94329
No,C2,0.707656,0.763951,No,No,12963,0.859478,1.21246,-0.44364
No,C2,0.707628,0.763811,No,No,12965,0.177698,-1.60089,1.47276
No,C2,0.707613,0.763739,No,No,12966,-1.36154,-1.60009,-1.04805
No,C2,0.7076,0.763671,No,No,12967,0.894937,-0.412211,1.51063
No,C2,0.707584,0.763594,No,No,12968,-1.45825,-1.59928,-1.25194
No,C2,0.707554,0.763445,No,No,12970,-1.72097,-0.411405,-1.72581
No,C2,0.707538,0.763363,No,No,12971,1.66456,1.72661,-1.29385
No,C2,0.707493,0.763143,No,No,12974,-1.42763,-1.59848,-1.18425
No,C2,0.707462,0.762989,No,No,12976,0.130151,-1.59767,1.44294
No,C2,0.707445,0.762902,No,No,12977,-1.70646,-1.59686,-1.69841
No,C2,0.707396,0.762657,No,No,12980,1.6154,1.39378,1.50741
No,C2,0.707382,0.762591,No,No,12981,-0.613682,-0.410599,-0.807095
No,C2,0.707365,0.762505,No,No,12982,-0.550823,-1.59606,0.673318
No,C2,0.707329,0.762325,No,No,12984,-1.61137,-1.59525,-1.52836
No,C2,0.707313,0.762246,No,No,12985,0.155939,-1.59445,1.45825
No,C2,0.70728,0.76208,No,No,12987,-0.18898,-0.409793,-0.0914681
No,C2,0.70726,0.761984,No,No,12988,-0.232498,-1.59364,1.18264
No,C2,0.70724,0.761883,No,No,12989,1.59848,1.55657,1.15363
No,C2,0.707224,0.761805,No,No,12990,-0.504888,0.196233,-1.2463
No,C2,0.707207,0.761718,No,No,12991,-0.291328,-0.408987,-0.24781
No,C2,0.707167,0.761522,No,No,12993,-0.489576,0.604012,-1.49452
No,C2,0.707149,0.761434,No,No,12994,-0.0221619,-0.408181,0.239751
No,C2,0.707128,0.761329,No,No,12995,-1.1641,-1.59283,-0.576612
No,C2,0.70709,0.761139,No,No,12997,0.623353,0.604818,0.103556
No,C2,0.70705,0.760939,No,No,12999,-0.395287,0.197039,-1.1222
No,C2,0.707029,0.760839,No,No,13000,-0.233304,0.197845,-0.869148
No,C2,0.707005,0.760718,No,No,13001,1.64522,1.51869,1.47115
No,C2,0.706985,0.76062,No,No,13002,-1.51305,-1.59203,-1.36638
No,C2,0.706965,0.760518,No,No,13003,-1.41232,0.198651,-1.68309
No,C2,0.706943,0.760409,No,No,13004,1.55818,1.63474,0.178504
No,C2,0.706924,0.760316,No,No,13005,-0.270375,-0.407375,-0.222022
No,C2,0.706899,0.760191,No,No,13006,-1.64683,-1.59122,-1.59283
No,C2,0.706856,0.75998,No,No,13008,-1.09077,-1.59042,-0.422687
No,C2,0.706786,0.759632,No,No,13011,-1.69841,-1.58961,-1.68068
No,C2,0.706766,0.759531,No,No,13012,0.897354,1.32125,-0.613682
No,C2,0.706742,0.759413,No,No,13013,1.49452,1.5195,0.603206
No,C2,0.706719,0.759299,No,No,13014,1.3825,1.44133,0.41624
No,C2,0.706695,0.759181,No,No,13015,1.35913,0.904607,1.38572
No,C2,0.706673,0.759072,No,No,13016,0.20671,0.199457,-0.183339
No,C2,0.706622,0.758821,No,No,13018,1.61298,1.69438,-0.203486
No,C2,0.70655,0.758462,No,No,13021,1.14637,1.32206,-0.0342502
No,C2,0.706501,0.758221,No,No,13023,0.0616503,-0.40657,0.405764
No,C2,0.706425,0.757843,No,No,13026,0.180116,0.605623,-0.737789
No,C2,0.706397,0.757705,No,No,13027,1.60412,1.0811,1.62829
No,C2,0.706374,0.757592,No,No,13028,0.0124912,-0.405764,0.30664
No,C2,0.706347,0.757461,No,No,13029,0.637859,0.200263,0.797424
No,C2,0.706321,0.757332,No,No,13030,0.213963,-0.404958,0.716836
No,C2,0.706267,0.757066,No,No,13032,0.434776,-0.404152,1.10205
No,C2,0.706238,0.756923,No,No,13033,-1.23905,-1.5888,-0.769218
No,C2,0.706213,0.7568,No,No,13034,-0.0269972,-0.403346,0.232498
No,C2,0.706186,0.756662,No,No,13035,0.356605,-0.40254,0.977943
No,C2,0.70613,0.756387,No,No,13037,0.307446,0.201069,-0.0100736
No,C2,0.706102,0.756248,No,No,13038,0.337263,0.201874,0.0656797
No,C2,0.706044,0.75596,No,No,13040,-0.869148,-1.588,0.0689033
No,C2,0.705957,0.755532,No,No,13043,-0.266345,-1.58719,1.13267
No,C2,0.705927,0.755387,No,No,13044,-0.184145,-1.58639,1.22938
No,C2,0.705898,0.755242,No,No,13045,-0.861895,-1.58558,0.0858269
No,C2,0.705869,0.755101,No,No,13046,-0.049562,-0.401734,0.181727
No,C2,0.705837,0.75494,No,No,13047,1.34462,1.44213,0.249422
No,C2,0.705808,0.754797,No,No,13048,0.983584,0.606429,0.969884
No,C2,0.705778,0.754651,No,No,13049,-0.00201472,-0.400928,0.288104
No,C2,0.705744,0.754484,No,No,13050,1.56382,1.62346,0.394481
No,C2,0.705684,0.754185,No,No,13052,-0.691853,-1.58478,0.425911
No,C2,0.705589,0.75372,No,No,13055,0.614488,0.20268,0.739401
No,C2,0.705492,0.753239,No,No,13058,-0.965855,0.203486,-1.5606
No,C2,0.705459,0.75308,No,No,13059,-1.26484,-1.58397,-0.828854
No,C2,0.705427,0.752923,No,No,13060,-0.846583,-1.58316,0.111615
No,C2,0.705394,0.75276,No,No,13061,-1.03194,-1.58236,-0.269569
No,C2,0.705361,0.752597,No,No,13062,-0.695077,-1.58155,0.419464
No,C2,0.705294,0.752266,No,No,13064,0.545988,0.607235,-0.0890504
No,C2,0.705259,0.752095,No,No,13065,-1.18183,-1.58075,-0.630606
No,C2,0.705226,0.751934,No,No,13066,-0.36144,-0.400122,-0.37514
No,C2,0.705189,0.75175,No,No,13067,-1.53159,-1.57994,-1.40264
No,C2,0.705156,0.75159,No,No,13068,-0.703136,-0.399317,-0.92959
No,C2,0.705118,0.751401,No,No,13069,1.4655,1.67503,-0.849807
No,C2,0.705085,0.751239,No,No,13070,-1.0956,-1.57913,-0.432358
No,C2,0.705013,0.750884,No,No,13072,-1.2874,-1.57833,-0.887684
No,C2,0.704904,0.750349,No,No,13075,0.352575,-1.57752,1.54932
No,C2,0.704832,0.749998,No,No,13077,-0.154327,0.204292,-0.751489
No,C2,0.704792,0.749799,No,No,13078,1.6702,1.68148,1.01179
No,C2,0.704756,0.749622,No,No,13079,-1.24227,0.608041,-1.68712
No,C2,0.704717,0.74943,No,No,13080,-1.68954,-1.57672,-1.66617
No,C2,0.704679,0.749244,No,No,13081,1.70727,1.47517,1.71049
No,C2,0.704642,0.749066,No,No,13082,1.39539,1.39459,0.724895
No,C2,0.704604,0.748878,No,No,13083,-1.23421,-1.57591,-0.753101
No,C2,0.704528,0.748507,No,No,13085,-0.483129,-0.398511,-0.608847
No,C2,0.704368,0.74772,No,No,13089,1.72016,1.72903,1.26081
No,C2,0.704328,0.747526,No,No,13090,1.63716,1.55737,1.37363
No,C2,0.70429,0.747338,No,No,13091,-0.697494,-1.5751,0.413017
No,C2,0.704249,0.747139,No,No,13092,-0.350963,0.905413,-1.53723
No,C2,0.704207,0.746933,No,No,13093,1.62668,1.32286,1.57349
No,C2,0.704167,0.746738,No,No,13094,1.01663,1.5203,-1.04241
No,C2,0.704124,0.746526,No,No,13095,-1.66617,-1.5743,-1.62507
No,C2,0.704042,0.746125,No,No,13097,1.57269,1.44294,1.29224
No,C2,0.703999,0.745913,No,No,13098,1.70566,1.68229,1.60412
No,C2,0.703958,0.745717,No,No,13099,-1.177,-1.57349,-0.618518
No,C2,0.703871,0.745292,No,No,13101,-1.60009,-1.57269,-1.51225
No,C2,0.703829,0.745085,No,No,13102,1.56946,1.67181,-0.152715
No,C2,0.703787,0.74488,No,No,13103,-1.04564,-1.57188,-0.305834
No,C2,0.703744,0.744669,No,No,13104,0.162386,0.906219,-1.12542
No,C2,0.703653,0.744224,No,No,13106,-1.6573,-1.57108,-1.61137
No,C2,0.703612,0.744024,No,No,13107,0.824019,0.608847,0.638665
No,C2,0.703566,0.743802,No,No,13108,-0.682989,-1.57027,0.440417
No,C2,0.703523,0.743589,No,No,13109,0.201874,-0.397705,0.685406
No,C2,0.703476,0.743361,No,No,13110,0.799842,1.21326,-0.566941
No,C2,0.703336,0.74268,No,No,13113,1.67181,1.67584,1.1367
No,C2,0.703246,0.742238,No,No,13115,1.14234,0.609653,1.24711
No,C2,0.703199,0.742009,No,No,13116,-0.296969,-1.56946,1.09802
No,C2,0.703151,0.741777,No,No,13117,0.413017,1.32367,-1.34543
No,C2,0.703105,0.741554,No,No,13118,0.603206,0.907025,-0.342905
No,C2,0.703006,0.741072,No,No,13120,-1.71775,-1.56866,-1.71291
No,C2,0.702961,0.740852,No,No,13121,-0.936037,-1.56785,-0.0632621
No,C2,0.702914,0.740621,No,No,13122,0.359022,-0.396899,0.978749
No,C2,0.702814,0.740137,No,No,13124,1.43407,0.205098,1.6436
No,C2,0.702716,0.739662,No,No,13126,0.932813,1.21407,-0.284075
No,C2,0.702667,0.73942,No,No,13127,-0.997284,-1.56705,-0.210739
No,C2,0.702514,0.738677,No,No,13130,-1.67906,-1.56624,-1.64925
No,C2,0.702467,0.73845,No,No,13131,0.504082,0.205904,0.48877
No,C2,0.702412,0.738184,No,No,13132,-1.65408,-1.56543,-1.60734
No,C2,0.702362,0.73794,No,No,13133,-1.57188,-0.396093,-1.67342
No,C2,0.702312,0.7377,No,No,13134,0.965855,0.610459,0.927172
No,C2,0.702258,0.737435,No,No,13135,1.31803,-1.56463,1.71533
No,C2,0.702207,0.737191,No,No,13136,1.21326,0.907831,1.1496
No,C2,0.702154,0.736933,No,No,13137,1.40426,1.32447,0.961825
No,C2,0.702102,0.73668,No,No,13138,0.392064,1.0819,-1.04564
No,C2,0.702047,0.736414,No,No,13139,1.52917,1.21487,1.43246
No,C2,0.701995,0.736164,No,No,13140,-0.46137,0.20671,-1.21165
No,C2,0.701941,0.735899,No,No,13141,1.16813,0.908637,1.03113
No,C2,0.701886,0.735636,No,No,13142,-0.849807,-1.56382,0.10678
No,C2,0.701775,0.735095,No,No,13144,-1.5614,-1.56302,-1.44697
No,C2,0.701722,0.734842,No,No,13145,-0.0737386,0.611265,-1.09721
No,C2,0.701666,0.734568,No,No,13146,-1.09399,-1.56221,-0.429134
No,C2,0.701611,0.734303,No,No,13147,0.101945,0.612071,-0.872372
No,C2,0.701553,0.734022,No,No,13148,1.41232,1.52111,0.126927
No,C2,0.701498,0.733756,No,No,13149,0.902995,0.612876,0.809513
No,C2,0.701382,0.733197,No,No,13151,0.645112,-1.5614,1.63877
No,C2,0.701154,0.732094,No,No,13155,0.397705,0.613682,-0.318728
No,C2,0.701036,0.731528,No,No,13157,0.93926,0.614488,0.878013
No,C2,0.700978,0.731248,No,No,13158,0.607235,0.615294,0.0358619
No,C2,0.700919,0.730963,No,No,13159,0.576612,0.207516,0.648335
No,C2,0.700856,0.730659,No,No,13160,-1.62668,-1.5606,-1.55335
No,C2,0.700797,0.730373,No,No,13161,-1.54932,-1.55979,-1.43004
No,C2,0.700739,0.730095,No,No,13162,0.907831,0.6161,0.824824
No,C2,0.700557,0.729222,No,No,13165,0.444446,-0.395287,1.11978
No,C2,0.700496,0.728924,No,No,13166,-0.478293,-1.55899,0.80226
No,C2,0.700435,0.728631,No,No,13167,0.208322,0.616906,-0.701524
No,C2,0.700373,0.728333,No,No,13168,0.687824,0.617712,0.298581
No,C2,0.700311,0.728037,No,No,13169,0.10275,-0.394481,0.482323
No,C2,0.700245,0.727719,No,No,13170,-1.52917,-1.55818,-1.39862
No,C2,0.700185,0.727429,No,No,13171,-0.365469,0.208322,-1.0811
No,C2,0.700056,0.726811,No,No,13173,-1.33253,-1.55737,-0.985196
No,C2,0.699992,0.726504,No,No,13174,1.27048,0.209127,1.55979
No,C2,0.699864,0.72589,No,No,13176,-0.313893,-1.55657,1.07304
No,C2,0.699799,0.72558,No,No,13177,-0.944096,-1.55576,-0.0753504
No,C2,0.699732,0.725255,No,No,13178,1.5614,1.47598,1.14557
No,C2,0.699469,0.723997,No,No,13182,-1.50983,-1.55496,-1.36316
No,C2,0.699403,0.723679,No,No,13183,1.38814,1.32528,0.900578
No,C2,0.699336,0.72336,No,No,13184,0.917501,1.44375,-0.947319
No,C2,0.699268,0.723034,No,No,13185,-1.67342,-1.55415,-1.63796
No,C2,0.699202,0.722721,No,No,13186,0.850613,0.209933,1.15846
No,C2,0.699135,0.722397,No,No,13187,-1.07143,-1.55335,-0.371916
No,C2,0.699065,0.722063,No,No,13188,-1.534,-1.55254,-1.40829
No,C2,0.698998,0.721743,No,No,13189,-0.993255,-0.393675,-1.29788
No,C2,0.69879,0.720753,No,No,13192,0.340487,-0.39287,0.959407
No,C2,0.698718,0.720408,No,No,13193,-1.52272,-1.55173,-1.38653
No,C2,0.698647,0.720069,No,No,13194,-1.68551,-1.55093,-1.65972
No,C2,0.698508,0.719407,No,No,13196,0.969078,0.618518,0.932007
No,C2,0.698365,0.718722,No,No,13198,1.3688,1.08271,1.23905
No,C2,0.698292,0.718377,No,No,13199,1.64441,1.70808,-0.190592
No,C2,0.698223,0.718047,No,No,13200,0.298581,0.619324,-0.514558
No,C2,0.698005,0.71701,No,No,13203,0.295357,0.620129,-0.519394
No,C2,0.69771,0.715606,No,No,13207,-1.0263,-0.392064,-1.33576
No,C2,0.697636,0.715256,No,No,13208,0.620129,1.08351,-0.649141
No,C2,0.697559,0.714889,No,No,13209,1.56543,1.32609,1.44133
No,C2,0.697486,0.714545,No,No,13210,-0.671706,-1.55012,0.463787
No,C2,0.697412,0.714193,No,No,13211,0.6024,0.210739,0.713612
No,C2,0.697337,0.713836,No,No,13212,0.204292,0.211545,-0.186563
No,C2,0.69726,0.71347,No,No,13213,0.81596,0.909443,0.077768
No,C2,0.697029,0.712377,No,No,13216,-0.734565,-1.54932,0.326787
No,C2,0.696952,0.712014,No,No,13217,-0.237333,0.212351,-0.875595
No,C2,0.696871,0.711628,No,No,13218,-1.6839,-1.54851,-1.65489
No,C2,0.696718,0.710904,No,No,13220,0.239751,0.620935,-0.641082
No,C2,0.696639,0.710532,No,No,13221,0.270375,-0.391258,0.833689
No,C2,0.696478,0.709772,No,No,13223,-1.34301,-0.390452,-1.59203
No,C2,0.696398,0.709395,No,No,13224,1.10205,-0.389646,1.61218
No,C2,0.696316,0.709007,No,No,13225,1.53078,1.08432,1.5203
No,C2,0.696236,0.708629,No,No,13226,-1.57672,-1.5477,-1.46873
No,C2,0.696157,0.708257,No,No,13227,-1.00051,-1.5469,-0.21638
No,C2,0.696076,0.707873,No,No,13228,-0.651559,-1.54609,0.492799
No,C2,0.695992,0.70748,No,No,13229,-1.3559,-1.54529,-1.04
No,C2,0.695909,0.707087,No,No,13230,1.17136,1.55818,-0.814348
No,C2,0.695745,0.706312,No,No,13232,0.717642,1.21568,-0.735371
No,C2,0.695663,0.705929,No,No,13233,-0.0995269,-0.38884,0.0616503
No,C2,0.695492,0.705125,No,No,13235,0.453311,-1.54448,1.59364
No,C2,0.69541,0.704739,No,No,13236,0.140627,-0.388034,0.573388
No,C2,0.695239,0.703934,No,No,13238,0.0785739,0.621741,-0.903801
No,C2,0.695153,0.703529,No,No,13239,-0.752295,-1.54367,0.295357
No,C2,0.695067,0.703126,No,No,13240,0.0189383,0.622547,-0.986002
No,C2,0.694892,0.702307,No,No,13242,-0.973108,0.213157,-1.56302
No,C2,0.694805,0.701897,No,No,13243,-0.114033,-1.54287,1.28901
No,C2,0.694716,0.701479,No,No,13244,-1.50902,-1.54206,-1.35993
No,C2,0.69463,0.701075,No,No,13245,-0.442834,-1.54126,0.862701
No,C2,0.69454,0.700657,No,No,13246,1.03677,1.08513,0.311475
No,C2,0.694452,0.700242,No,No,13247,-0.297775,0.623353,-1.33414
No,C2,0.694364,0.699831,No,No,13248,-0.371111,-0.387228,-0.396899
No,C2,0.694274,0.699409,No,No,13249,0.0963034,0.213963,-0.360634
No,C2,0.69391,0.697707,No,No,13253,0.451699,-0.386422,1.13026
No,C2,0.693727,0.696853,No,No,13255,-0.52987,-0.385617,-0.683794
No,C2,0.69363,0.696403,No,No,13256,-1.73145,-1.54045,-1.73145
No,C2,0.693449,0.695557,No,No,13258,0.0761562,0.214769,-0.396093
No,C2,0.693354,0.695116,No,No,13259,-0.908637,-1.53965,-0.0132971
No,C2,0.69326,0.694676,No,No,13260,-0.190592,-1.53884,1.22051
No,C2,0.693167,0.694242,No,No,13261,0.376752,-0.384811,1.01421
No,C2,0.69307,0.693792,No,No,13262,-1.20117,-1.53803,-0.675736
No,C2,0.692973,0.69334,No,No,13263,1.60815,1.70646,-0.539541
No,C2,0.692784,0.692459,No,No,13265,1.08754,0.910248,0.822407
No,C2,0.692686,0.692005,No,No,13266,1.43166,1.52192,0.221216
No,C2,0.692588,0.691552,No,No,13267,1.47034,1.63555,-0.379975
No,C2,0.692491,0.691102,No,No,13268,1.34059,1.47679,-0.0149089
No,C2,0.692392,0.690643,No,No,13269,1.52595,1.57752,0.494411
No,C2,0.692295,0.690192,No,No,13270,-0.134986,-1.53723,1.27209
No,C2,0.692197,0.689735,No,No,13271,-1.13509,-1.53642,-0.518588
No,C2,0.692098,0.689276,No,No,13272,-0.957796,-0.384005,-1.23502
No,C2,0.691996,0.688805,No,No,13273,-1.44455,-1.53562,-1.22857
No,C2,0.691697,0.687421,No,No,13276,-0.133374,-0.383199,0.00120883
No,C2,0.691592,0.686938,No,No,13277,-0.999702,0.624159,-1.64763
No,C2,0.691491,0.68647,No,No,13278,-0.21638,-1.53481,1.19634
No,C2,0.691388,0.685992,No,No,13279,-1.451,-1.534,-1.23905
No,C2,0.691288,0.685529,No,No,13280,0.234916,0.215575,-0.135792
No,C2,0.69108,0.68457,No,No,13282,0.559688,0.21638,0.610459
No,C2,0.690973,0.684077,No,No,13283,-1.62185,-0.382393,-1.68954
No,C2,0.69087,0.6836,No,No,13284,-1.19795,-1.5332,-0.666065
No,C2,0.690763,0.683111,No,No,13285,1.24147,0.624965,1.39539
No,C2,0.690127,0.680183,No,No,13291,-0.646724,-1.53239,0.509723
No,C2,0.690021,0.679694,No,No,13292,-0.152715,-0.381587,-0.0310266
No,C2,0.689804,0.678697,No,No,13294,0.301804,-0.380781,0.882042
No,C2,0.689693,0.678192,No,No,13295,-1.19634,-1.53159,-0.664453
No,C2,0.689582,0.67768,No,No,13296,-1.64038,-1.53078,-1.5751
No,C2,0.689474,0.677185,No,No,13297,0.948931,0.217186,1.27048
No,C2,0.689252,0.676169,No,No,13299,-1.43327,-1.52997,-1.20198
No,C2,0.689142,0.675668,No,No,13300,-0.615294,-1.52917,0.566941
No,C2,0.68903,0.675155,No,No,13301,-0.0761562,0.625771,-1.09883
No,C2,0.688915,0.674629,No,No,13302,-1.67987,-1.52836,-1.65005
No,C2,0.688692,0.673611,No,No,13304,-0.886878,-1.52756,0.0382796
No,C2,0.688577,0.673083,No,No,13305,0.961825,1.39539,-0.695883
No,C2,0.688346,0.67203,No,No,13307,-1.72581,-1.52675,-1.72339
No,C2,0.688235,0.671526,No,No,13308,0.736177,0.217992,0.98439
No,C2,0.68812,0.671,No,No,13309,0.618518,0.626576,0.0882445
No,C2,0.688004,0.670473,No,No,13310,0.558076,0.218798,0.608847
No,C2,0.687886,0.669936,No,No,13311,-0.32034,-1.52595,1.06256
No,C2,0.687652,0.66887,No,No,13313,0.83933,0.911054,0.14788
